date,date,value,5. volume
1970-01-01 00:00:00.000000229,2006-05-01,8059.19047619048,0
1970-01-01 00:00:00.000000230,2006-04-01,6404.44444444444,0
1970-01-01 00:00:00.000000231,2006-03-01,5123.67391304348,0
1970-01-01 00:00:00.000000232,2006-02-01,4974.975,0
1970-01-01 00:00:00.000000233,2006-01-01,4743.85714285714,0
1970-01-01 00:00:00.000000234,2005-12-01,4577.025,0
1970-01-01 00:00:00.000000235,2005-11-01,4278.15909090909,0
1970-01-01 00:00:00.000000236,2005-10-01,4056.16666666667,0
1970-01-01 00:00:00.000000237,2005-09-01,3850.65909090909,0
1970-01-01 00:00:00.000000238,2005-08-01,3791.90909090909,0
1970-01-01 00:00:00.000000239,2005-07-01,3608.47619047619,0
1970-01-01 00:00:00.000000240,2005-06-01,3529.72727272727,0
1970-01-01 00:00:00.000000241,2005-05-01,3241.9,0
1970-01-01 00:00:00.000000242,2005-04-01,3389.80952380952,0
1970-01-01 00:00:00.000000243,2005-03-01,3378.90476190476,0
1970-01-01 00:00:00.000000244,2005-02-01,3247.1,0
1970-01-01 00:00:00.000000245,2005-01-01,3168.1,0
1970-01-01 00:00:00.000000246,2004-12-01,3139.78571428571,0
1970-01-01 00:00:00.000000247,2004-11-01,3130.30909090909,0
1970-01-01 00:00:00.000000248,2004-10-01,3009.40476190476,0
1970-01-01 00:00:00.000000249,2004-09-01,2903.17045454545,0
1970-01-01 00:00:00.000000250,2004-08-01,2844.20238095238,0
1970-01-01 00:00:00.000000251,2004-07-01,2816.79545454545,0
1970-01-01 00:00:00.000000252,2004-06-01,2689.04545454545,0
1970-01-01 00:00:00.000000253,2004-05-01,2728.46052631579,0
1970-01-01 00:00:00.000000254,2004-04-01,2926.975,0
1970-01-01 00:00:00.000000255,2004-03-01,3000.28260869565,0
1970-01-01 00:00:00.000000256,2004-02-01,2751.7175,0
1970-01-01 00:00:00.000000257,2004-01-01,2421.47619047619,0
1970-01-01 00:00:00.000000258,2003-12-01,2202.03571428571,0
1970-01-01 00:00:00.000000259,2003-11-01,2053.275,0
1970-01-01 00:00:00.000000260,2003-10-01,1925.58260869565,0
1970-01-01 00:00:00.000000261,2003-09-01,1789.67045454545,0
1970-01-01 00:00:00.000000262,2003-08-01,1756.725,0
1970-01-01 00:00:00.000000263,2003-07-01,1712.82608695652,0
1970-01-01 00:00:00.000000264,2003-06-01,1685.10714285714,0
1970-01-01 00:00:00.000000265,2003-05-01,1651.1,0
1970-01-01 00:00:00.000000266,2003-04-01,1587.8675,0
1970-01-01 00:00:00.000000267,2003-03-01,1655.69285714286,0
1970-01-01 00:00:00.000000268,2003-02-01,1682.145,0
